"LOCATION","Country","TRANSACT","Transaction","MEASURE","Measure","TIME","Year","Unit Code","Unit","PowerCode Code","PowerCode","Reference Period Code","Reference Period","Value","Flag Codes","Flags"
"LUX","Luxembourg","EXC","Exchange rates, period-average","CD","National currency per US dollar","1975","1975","EUR","Euro","0","units",,,0.911726,,
"LUX","Luxembourg","EXC","Exchange rates, period-average","CD","National currency per US dollar","1976","1976","EUR","Euro","0","units",,,0.956997,,
"LUX","Luxembourg","EXC","Exchange rates, period-average","CD","National currency per US dollar","1977","1977","EUR","Euro","0","units",,,0.888519,,
"LUX","Luxembourg","EXC","Exchange rates, period-average","CD","National currency per US dollar","1978","1978","EUR","Euro","0","units",,,0.780668,,
"LUX","Luxembourg","EXC","Exchange rates, period-average","CD","National currency per US dollar","1979","1979","EUR","Euro","0","units",,,0.726791,,
"LUX","Luxembourg","EXC","Exchange rates, period-average","CD","National currency per US dollar","1980","1980","EUR","Euro","0","units",,,0.724882,,
"LUX","Luxembourg","EXC","Exchange rates, period-average","CD","National currency per US dollar","1981","1981","EUR","Euro","0","units",,,0.92041,,
"LUX","Luxembourg","EXC","Exchange rates, period-average","CD","National currency per US dollar","1982","1982","EUR","Euro","0","units",,,1.13264,,
"LUX","Luxembourg","EXC","Exchange rates, period-average","CD","National currency per US dollar","1983","1983","EUR","Euro","0","units",,,1.267521,,
"LUX","Luxembourg","EXC","Exchange rates, period-average","CD","National currency per US dollar","1984","1984","EUR","Euro","0","units",,,1.432426,,
"LUX","Luxembourg","EXC","Exchange rates, period-average","CD","National currency per US dollar","1985","1985","EUR","Euro","0","units",,,1.471942,,
"LUX","Luxembourg","EXC","Exchange rates, period-average","CD","National currency per US dollar","1986","1986","EUR","Euro","0","units",,,1.107388,,
"LUX","Luxembourg","EXC","Exchange rates, period-average","CD","National currency per US dollar","1987","1987","EUR","Euro","0","units",,,0.925488,,
"LUX","Luxembourg","EXC","Exchange rates, period-average","CD","National currency per US dollar","1988","1988","EUR","Euro","0","units",,,0.911463,,
"LUX","Luxembourg","EXC","Exchange rates, period-average","CD","National currency per US dollar","1989","1989","EUR","Euro","0","units",,,0.9768,,
"LUX","Luxembourg","EXC","Exchange rates, period-average","CD","National currency per US dollar","1990","1990","EUR","Euro","0","units",,,0.828409,,
"LUX","Luxembourg","EXC","Exchange rates, period-average","CD","National currency per US dollar","1991","1991","EUR","Euro","0","units",,,0.846513,,
"LUX","Luxembourg","EXC","Exchange rates, period-average","CD","National currency per US dollar","1992","1992","EUR","Euro","0","units",,,0.796965,,
"LUX","Luxembourg","EXC","Exchange rates, period-average","CD","National currency per US dollar","1993","1993","EUR","Euro","0","units",,,0.857625,,
"LUX","Luxembourg","EXC","Exchange rates, period-average","CD","National currency per US dollar","1994","1994","EUR","Euro","0","units",,,0.829365,,
"LUX","Luxembourg","EXC","Exchange rates, period-average","CD","National currency per US dollar","1995","1995","EUR","Euro","0","units",,,0.730791,,
"LUX","Luxembourg","EXC","Exchange rates, period-average","CD","National currency per US dollar","1996","1996","EUR","Euro","0","units",,,0.767516,,
"LUX","Luxembourg","EXC","Exchange rates, period-average","CD","National currency per US dollar","1997","1997","EUR","Euro","0","units",,,0.886812,,
"LUX","Luxembourg","EXC","Exchange rates, period-average","CD","National currency per US dollar","1998","1998","EUR","Euro","0","units",,,0.89982,,
"LUX","Luxembourg","EXC","Exchange rates, period-average","CD","National currency per US dollar","1999","1999","EUR","Euro","0","units",,,0.938627,,
"LUX","Luxembourg","EXC","Exchange rates, period-average","CD","National currency per US dollar","2000","2000","EUR","Euro","0","units",,,1.085401,,
"LUX","Luxembourg","EXC","Exchange rates, period-average","CD","National currency per US dollar","2001","2001","EUR","Euro","0","units",,,1.11751,,
"LUX","Luxembourg","EXC","Exchange rates, period-average","CD","National currency per US dollar","2002","2002","EUR","Euro","0","units",,,1.062552,,
"LUX","Luxembourg","EXC","Exchange rates, period-average","CD","National currency per US dollar","2003","2003","EUR","Euro","0","units",,,0.886034,,
"LUX","Luxembourg","EXC","Exchange rates, period-average","CD","National currency per US dollar","2004","2004","EUR","Euro","0","units",,,0.805365,,
"LUX","Luxembourg","EXC","Exchange rates, period-average","CD","National currency per US dollar","2005","2005","EUR","Euro","0","units",,,0.80412,,
"LUX","Luxembourg","EXC","Exchange rates, period-average","CD","National currency per US dollar","2006","2006","EUR","Euro","0","units",,,0.797141,,
"LUX","Luxembourg","EXC","Exchange rates, period-average","CD","National currency per US dollar","2007","2007","EUR","Euro","0","units",,,0.730638,,
"LUX","Luxembourg","EXC","Exchange rates, period-average","CD","National currency per US dollar","2008","2008","EUR","Euro","0","units",,,0.682675,,
"LUX","Luxembourg","EXC","Exchange rates, period-average","CD","National currency per US dollar","2009","2009","EUR","Euro","0","units",,,0.719843,,
"LUX","Luxembourg","EXC","Exchange rates, period-average","CD","National currency per US dollar","2010","2010","EUR","Euro","0","units",,,0.755045,,
"LUX","Luxembourg","EXC","Exchange rates, period-average","CD","National currency per US dollar","2011","2011","EUR","Euro","0","units",,,0.719355,,
"LUX","Luxembourg","EXC","Exchange rates, period-average","CD","National currency per US dollar","2012","2012","EUR","Euro","0","units",,,0.778294,,
"LUX","Luxembourg","EXC","Exchange rates, period-average","CD","National currency per US dollar","2013","2013","EUR","Euro","0","units",,,0.753159,,
"LUX","Luxembourg","EXC","Exchange rates, period-average","CD","National currency per US dollar","2014","2014","EUR","Euro","0","units",,,0.753731,,
"LUX","Luxembourg","EXC","Exchange rates, period-average","CD","National currency per US dollar","2015","2015","EUR","Euro","0","units",,,0.901659,,
"KOR","Korea","PPPGDP","Purchasing Power Parities for GDP","CD","National currency per US dollar","1970","1970","KRW","Won","0","units",,,143.162899,,
"KOR","Korea","PPPGDP","Purchasing Power Parities for GDP","CD","National currency per US dollar","1971","1971","KRW","Won","0","units",,,151.529353,,
"KOR","Korea","PPPGDP","Purchasing Power Parities for GDP","CD","National currency per US dollar","1972","1972","KRW","Won","0","units",,,168.179552,,
"KOR","Korea","PPPGDP","Purchasing Power Parities for GDP","CD","National currency per US dollar","1973","1973","KRW","Won","0","units",,,179.784168,,
"KOR","Korea","PPPGDP","Purchasing Power Parities for GDP","CD","National currency per US dollar","1974","1974","KRW","Won","0","units",,,215.390653,,
"KOR","Korea","PPPGDP","Purchasing Power Parities for GDP","CD","National currency per US dollar","1975","1975","KRW","Won","0","units",,,243.649165,,
"KOR","Korea","PPPGDP","Purchasing Power Parities for GDP","CD","National currency per US dollar","1976","1976","KRW","Won","0","units",,,280.154377,,
"KOR","Korea","PPPGDP","Purchasing Power Parities for GDP","CD","National currency per US dollar","1977","1977","KRW","Won","0","units",,,301.894363,,
"KOR","Korea","PPPGDP","Purchasing Power Parities for GDP","CD","National currency per US dollar","1978","1978","KRW","Won","0","units",,,344.063198,,
"KOR","Korea","PPPGDP","Purchasing Power Parities for GDP","CD","National currency per US dollar","1979","1979","KRW","Won","0","units",,,376.72456,,
"KOR","Korea","PPPGDP","Purchasing Power Parities for GDP","CD","National currency per US dollar","1980","1980","KRW","Won","0","units",,,430.6718,,
"KOR","Korea","PPPGDP","Purchasing Power Parities for GDP","CD","National currency per US dollar","1981","1981","KRW","Won","0","units",,,459.243824,,
"KOR","Korea","PPPGDP","Purchasing Power Parities for GDP","CD","National currency per US dollar","1982","1982","KRW","Won","0","units",,,460.418984,,
"KOR","Korea","PPPGDP","Purchasing Power Parities for GDP","CD","National currency per US dollar","1983","1983","KRW","Won","0","units",,,464.402529,,
"KOR","Korea","PPPGDP","Purchasing Power Parities for GDP","CD","National currency per US dollar","1984","1984","KRW","Won","0","units",,,468.318069,,
"KOR","Korea","PPPGDP","Purchasing Power Parities for GDP","CD","National currency per US dollar","1985","1985","KRW","Won","0","units",,,471.922633,,
"KOR","Korea","PPPGDP","Purchasing Power Parities for GDP","CD","National currency per US dollar","1986","1986","KRW","Won","0","units",,,485.514643,,
"KOR","Korea","PPPGDP","Purchasing Power Parities for GDP","CD","National currency per US dollar","1987","1987","KRW","Won","0","units",,,496.864504,,
"KOR","Korea","PPPGDP","Purchasing Power Parities for GDP","CD","National currency per US dollar","1988","1988","KRW","Won","0","units",,,514.170392,,
"KOR","Korea","PPPGDP","Purchasing Power Parities for GDP","CD","National currency per US dollar","1989","1989","KRW","Won","0","units",,,524.830433,,
"KOR","Korea","PPPGDP","Purchasing Power Parities for GDP","CD","National currency per US dollar","1990","1990","KRW","Won","0","units",,,557.269343,,
"KOR","Korea","PPPGDP","Purchasing Power Parities for GDP","CD","National currency per US dollar","1991","1991","KRW","Won","0","units",,,590.470351,,
"KOR","Korea","PPPGDP","Purchasing Power Parities for GDP","CD","National currency per US dollar","1992","1992","KRW","Won","0","units",,,622.011009,,
"KOR","Korea","PPPGDP","Purchasing Power Parities for GDP","CD","National currency per US dollar","1993","1993","KRW","Won","0","units",,,645.211194,,
"KOR","Korea","PPPGDP","Purchasing Power Parities for GDP","CD","National currency per US dollar","1994","1994","KRW","Won","0","units",,,682.95156,,
"KOR","Korea","PPPGDP","Purchasing Power Parities for GDP","CD","National currency per US dollar","1995","1995","KRW","Won","0","units",,,715.433259,,
"KOR","Korea","PPPGDP","Purchasing Power Parities for GDP","CD","National currency per US dollar","1996","1996","KRW","Won","0","units",,,732.505581,,
"KOR","Korea","PPPGDP","Purchasing Power Parities for GDP","CD","National currency per US dollar","1997","1997","KRW","Won","0","units",,,749.448748,,
"KOR","Korea","PPPGDP","Purchasing Power Parities for GDP","CD","National currency per US dollar","1998","1998","KRW","Won","0","units",,,775.632791,,
"KOR","Korea","PPPGDP","Purchasing Power Parities for GDP","CD","National currency per US dollar","1999","1999","KRW","Won","0","units",,,754.89297,,
"KOR","Korea","PPPGDP","Purchasing Power Parities for GDP","CD","National currency per US dollar","2000","2000","KRW","Won","0","units",,,747.230617,,
"KOR","Korea","PPPGDP","Purchasing Power Parities for GDP","CD","National currency per US dollar","2001","2001","KRW","Won","0","units",,,757.250769,,
"KOR","Korea","PPPGDP","Purchasing Power Parities for GDP","CD","National currency per US dollar","2002","2002","KRW","Won","0","units",,,769.77179,,
"KOR","Korea","PPPGDP","Purchasing Power Parities for GDP","CD","National currency per US dollar","2003","2003","KRW","Won","0","units",,,792.161314,,
"KOR","Korea","PPPGDP","Purchasing Power Parities for GDP","CD","National currency per US dollar","2004","2004","KRW","Won","0","units",,,793.968303,,
"KOR","Korea","PPPGDP","Purchasing Power Parities for GDP","CD","National currency per US dollar","2005","2005","KRW","Won","0","units",,,788.920135,,
"KOR","Korea","PPPGDP","Purchasing Power Parities for GDP","CD","National currency per US dollar","2006","2006","KRW","Won","0","units",,,772.192409,,
"KOR","Korea","PPPGDP","Purchasing Power Parities for GDP","CD","National currency per US dollar","2007","2007","KRW","Won","0","units",,,770.205904,,
"KOR","Korea","PPPGDP","Purchasing Power Parities for GDP","CD","National currency per US dollar","2008","2008","KRW","Won","0","units",,,785.717886,,
"KOR","Korea","PPPGDP","Purchasing Power Parities for GDP","CD","National currency per US dollar","2009","2009","KRW","Won","0","units",,,824.761218,,
"KOR","Korea","PPPGDP","Purchasing Power Parities for GDP","CD","National currency per US dollar","2010","2010","KRW","Won","0","units",,,840.569267,,
"KOR","Korea","PPPGDP","Purchasing Power Parities for GDP","CD","National currency per US dollar","2011","2011","KRW","Won","0","units",,,854.585723,,
